customer_id,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment
17091,2,9,3827.76,5,5,5,555,At Risk
17092,49,4,1774.03,3,4,4,344,At Risk
17094,321,1,302,1,2,2,122,Others
17095,22,3,1324.16,4,4,4,444,At Risk
17096,14,4,1022.13,4,4,4,444,At Risk
17097,1,8,954.42,5,5,4,554,At Risk
17100,17,2,971.74,4,3,4,434,At Risk
17101,9,4,1621.73,5,4,4,544,At Risk
17102,261,1,25.5,1,2,1,121,Others
17105,158,2,665.78,2,3,3,233,At Risk
17107,32,6,10797.48,4,5,5,455,At Risk
17109,28,6,881.29,4,5,3,453,At Risk
17110,164,1,163.3,2,2,1,221,Others
17111,46,1,231.61,3,2,1,321,Others
17114,5,8,801.12,5,5,3,553,At Risk
17115,7,3,837.5,5,4,3,543,At Risk
17117,287,1,116.2,1,2,1,121,Others
17118,317,1,157.02,1,2,1,121,Others
17119,2,2,606.91,5,3,3,533,At Risk
17120,232,1,307.46,1,2,2,122,Others
17122,118,1,138.32,2,2,1,221,Others
17123,161,1,345.3,2,2,2,222,Others
17124,184,1,294.24,1,2,2,122,Others
17125,49,1,230.5,3,2,1,321,Others
17126,151,5,989.45,2,4,4,244,At Risk
17128,334,1,157.09,1,2,1,121,Others
17131,4,5,2463.17,5,4,5,545,At Risk
17133,15,7,4892.24,4,5,5,455,At Risk
17134,106,2,413.2,2,3,2,232,At Risk
17135,15,7,1139.73,4,5,4,454,At Risk
17138,275,1,380.5,1,2,2,122,Others
17139,15,12,10650.77,4,5,5,455,At Risk
17140,246,1,454.12,1,2,2,122,Others
17142,238,1,579,1,2,3,123,Others
17144,0,2,984.57,5,3,4,534,At Risk
17146,105,3,749.78,2,4,3,243,At Risk
17147,22,4,1714.59,4,4,4,444,At Risk
17148,51,1,124.88,3,2,1,321,Others
17152,194,3,1689.5,1,4,4,144,Loyal Customers
17153,23,1,213.78,4,2,1,421,Others
17154,74,1,329.34,2,2,2,222,Others
17155,17,2,251.7,4,3,2,432,At Risk
17157,7,2,319,5,3,2,532,At Risk
17158,31,3,1266.97,4,4,4,444,At Risk
17159,21,3,1538.88,4,4,4,444,At Risk
17160,30,6,3518.03,4,5,5,455,At Risk
17162,28,10,1715.46,4,5,4,454,At Risk
17163,21,2,293.1,4,3,2,432,At Risk
17164,32,7,2467.35,4,5,5,455,At Risk
17165,283,1,158.68,1,2,1,121,Others
17166,38,2,206.34,3,3,1,331,At Risk
17169,57,2,835.78,3,3,3,333,At Risk
17171,288,1,224.91,1,2,1,121,Others
17172,78,1,317.76,2,2,2,222,Others
17173,4,8,3766.6,5,5,5,555,At Risk
17174,217,1,59.9,1,2,1,121,Others
17175,43,4,1443.69,3,4,4,344,At Risk
17176,201,1,306.13,1,2,2,122,Others
17179,177,3,711.79,2,4,3,243,At Risk
17180,55,4,783.97,3,4,3,343,At Risk
17181,56,2,239.92,3,3,1,331,At Risk
17183,7,6,3347.31,5,5,5,555,At Risk
17186,46,2,144,3,3,1,331,At Risk
17187,226,1,203.95,1,2,1,121,Others
17188,10,7,2474.23,5,5,5,555,At Risk
17189,105,2,383.75,2,3,2,232,At Risk
17190,58,2,444.74,3,3,2,332,At Risk
17191,27,7,2093.68,4,5,5,455,At Risk
17193,35,7,1699.3,3,5,4,354,At Risk
17194,273,2,262.62,1,3,2,132,Loyal Customers
17197,29,1,1013.01,4,2,4,424,Others
17198,23,3,692.22,4,4,3,443,At Risk
17201,53,1,289.78,3,2,2,322,Others
17203,35,6,3560.08,3,5,5,355,At Risk
17204,174,4,1564.56,2,4,4,244,At Risk
17205,53,1,384.08,3,2,2,322,Others
17206,52,1,204.24,3,2,1,321,Others
17211,26,8,2317.22,4,5,5,455,At Risk
17212,252,1,226.85,1,2,1,121,Others
17213,39,7,2781.23,3,5,5,355,At Risk
17214,59,6,1059.12,3,5,4,354,At Risk
17217,233,1,113.5,1,2,1,121,Others
17218,3,10,1951.97,5,5,4,554,At Risk
17219,31,1,114.23,4,2,1,421,Others
17220,23,14,3187.55,4,5,5,455,At Risk
17221,6,2,334.48,5,3,2,532,At Risk
17222,64,1,328.65,3,2,2,322,Others
17223,309,2,416.89,1,3,2,132,Loyal Customers
17226,308,1,393.49,1,2,2,122,Others
17227,18,6,939.32,4,5,4,454,At Risk
17228,15,8,1906.09,4,5,4,454,At Risk
17229,95,2,318.76,2,3,2,232,At Risk
17230,263,8,3638.41,1,5,5,155,Loyal Customers
17231,11,10,3124.72,5,5,5,555,At Risk
17232,2,2,417.77,5,3,2,532,At Risk
17233,34,1,190.88,3,2,1,321,Others
17234,182,1,149.89,1,2,1,121,Others
17235,24,2,550.06,4,3,3,433,At Risk
17236,12,6,916.13,5,5,3,553,At Risk
17237,10,2,314.69,5,3,2,532,At Risk
17238,2,17,3719.1,5,5,5,555,At Risk
17239,312,1,382.5,1,2,2,122,Others
17242,107,2,1135.04,2,3,4,234,At Risk
17243,0,26,8540.05,5,5,5,555,At Risk
17244,52,1,954.9,3,2,4,324,Others
17245,204,1,171.45,1,2,1,121,Others
17247,14,1,280.09,4,2,2,422,Others
17248,119,1,318.65,2,2,2,222,Others
17250,3,2,381.97,5,3,2,532,At Risk
17251,362,1,269.83,1,2,2,122,Others
17252,116,2,348.91,2,3,2,232,At Risk
17253,17,1,178.26,4,2,1,421,Others
17254,4,2,271.19,5,3,2,532,At Risk
17255,40,2,291.48,3,3,2,332,At Risk
17256,106,2,240,2,3,1,231,At Risk
17259,147,2,581.23,2,3,3,233,At Risk
17262,51,5,1253.36,3,4,4,344,At Risk
17263,207,1,63.44,1,2,1,121,Others
17265,138,2,550.01,2,3,3,233,At Risk
17266,1,3,296.58,5,4,2,542,At Risk
17267,126,2,317.2,2,3,2,232,At Risk
17268,107,4,763.64,2,4,3,243,At Risk
17272,41,4,2148.63,3,4,5,345,At Risk
17274,34,1,107.82,3,2,1,321,Others
17277,227,2,1065.35,1,3,4,134,Loyal Customers
17278,240,1,246.04,1,2,1,121,Others
17279,57,1,187.83,3,2,1,321,Others
17282,129,3,1685.46,2,4,4,244,At Risk
17284,59,6,1647.48,3,5,4,354,At Risk
17286,21,1,151.37,4,2,1,421,Others
17287,25,7,1049.06,4,5,4,454,At Risk
17288,8,7,1417.63,5,5,4,554,At Risk
17289,31,3,931.02,4,4,3,443,At Risk
17290,3,2,513.01,5,3,3,533,At Risk
17291,307,1,550.8,1,2,3,123,Others
17293,7,9,1854.06,5,5,4,554,At Risk
17295,28,3,547,4,4,3,443,At Risk
17297,16,1,128.18,4,2,1,421,Others
17298,100,2,498.42,2,3,3,233,At Risk
17299,11,4,656.61,5,4,3,543,At Risk
17301,20,1,163.24,4,2,1,421,Others
17302,14,5,1135.63,4,4,4,444,At Risk
17303,360,1,250.04,1,2,2,122,Others
17306,10,19,8631.31,5,5,5,555,At Risk
17309,94,1,82.75,2,2,1,221,Others
17311,77,2,1384.85,2,3,4,234,At Risk
17312,138,3,644.3,2,4,3,243,At Risk
17313,30,1,2328.84,4,2,5,425,Others
17314,24,8,2527.92,4,5,5,455,At Risk
17315,1,38,6281.23,5,5,5,555,At Risk
17317,45,3,2600.34,3,4,5,345,At Risk
17320,99,3,1200.62,2,4,4,244,At Risk
17321,7,2,657.16,5,3,3,533,At Risk
17323,14,7,906.52,4,5,3,453,At Risk
17324,17,4,986.48,4,4,4,444,At Risk
17325,279,1,96.8,1,2,1,121,Others
17329,13,2,523.11,4,3,3,433,At Risk
17330,22,2,363.9,4,3,2,432,At Risk
17331,123,1,175.2,2,2,1,221,Others
17333,85,1,494.25,2,2,3,223,Others
17334,301,2,307.02,1,3,2,132,Loyal Customers
17337,150,4,1981.06,2,4,4,244,At Risk
17338,16,8,6493.54,4,5,5,455,At Risk
17339,93,2,243.36,2,3,1,231,At Risk
17340,29,11,12353.29,4,5,5,455,At Risk
17341,156,3,682.29,2,4,3,243,At Risk
17343,354,1,193.64,1,2,1,121,Others
17344,45,1,157.62,3,2,1,321,Others
17345,14,4,519.69,4,4,3,443,At Risk
17346,3,15,2622.88,5,5,5,555,At Risk
17347,85,1,228.96,2,2,1,221,Others
17348,14,5,1156.6,4,4,4,444,At Risk
17349,178,1,98.25,2,2,1,221,Others
17350,7,4,1281.32,5,4,4,544,At Risk
17351,35,3,587.15,3,4,3,343,At Risk
17353,128,2,1740,2,3,4,234,At Risk
17354,50,1,1393.06,3,2,4,324,Others
17356,311,1,178.22,1,2,1,121,Others
17357,23,2,384.39,4,3,2,432,At Risk
17358,302,2,360.81,1,3,2,132,Loyal Customers
17359,10,1,127.86,5,2,1,521,Others
17360,16,3,568.24,4,4,3,443,At Risk
17361,48,3,488.2,3,4,3,343,At Risk
17362,238,2,312.23,1,3,2,132,Loyal Customers
17364,0,11,4462.68,5,5,5,555,At Risk
17365,12,8,4767.36,5,5,5,555,At Risk
17367,237,1,167.55,1,2,1,121,Others
17368,22,8,1878.87,4,5,4,454,At Risk
17370,72,4,446.18,2,4,2,242,At Risk
17371,16,3,418.4,4,4,2,442,At Risk
17372,40,8,1337.18,3,5,4,354,At Risk
17373,39,4,646.92,3,4,3,343,At Risk
17374,218,2,495.77,1,3,3,133,Loyal Customers
17375,198,3,400.1,1,4,2,142,Loyal Customers
17376,70,2,203.2,3,3,1,331,At Risk
17377,23,20,4058.32,4,5,5,455,At Risk
17379,10,1,389.72,5,2,2,522,Others
17381,8,29,20275.61,5,5,5,555,At Risk
17382,64,1,65.4,3,2,1,321,Others
17383,3,1,193.39,5,2,1,521,Others
17384,18,2,336.4,4,3,2,432,At Risk
17385,14,1,256.11,4,2,2,422,Others
17386,7,6,2686.42,5,5,5,555,At Risk
17387,19,2,746.81,4,3,3,433,At Risk
17388,77,4,1259.56,2,4,4,244,At Risk
17389,0,34,31833.68,5,5,5,555,At Risk
17391,163,2,508.8,2,3,3,233,At Risk
17392,306,2,417.27,1,3,2,132,Loyal Customers
17394,218,1,203.87,1,2,1,121,Others
17396,38,8,7330.8,3,5,5,355,At Risk
17397,21,2,681.41,4,3,3,433,At Risk
17398,114,3,653.38,2,4,3,243,At Risk
17400,125,5,2097.84,2,4,5,245,At Risk
17402,4,13,2633.85,5,5,5,555,At Risk
17403,35,1,263.92,3,2,2,322,Others
17404,3,15,31906.82,5,5,5,555,At Risk
17405,0,3,1031.41,5,4,4,544,At Risk
17406,332,3,2184.42,1,4,5,145,Loyal Customers
17408,162,1,32.65,2,2,1,221,Others
17409,184,2,771.85,1,3,3,133,Loyal Customers
17410,15,5,1214.72,4,4,4,444,At Risk
17411,11,3,778.94,5,4,3,543,At Risk
17412,2,7,1258.06,5,5,4,554,At Risk
17414,43,2,778,3,3,3,333,At Risk
17415,79,1,507.84,2,2,3,223,Others
17416,29,7,6893.42,4,5,5,455,At Risk
17418,41,2,463.46,3,3,2,332,At Risk
17419,10,12,4226.57,5,5,5,555,At Risk
17420,49,3,598.83,3,4,3,343,At Risk
17422,15,6,1979.37,4,5,4,454,At Risk
17423,45,2,698.41,3,3,3,333,At Risk
17425,18,2,759.17,4,3,3,433,At Risk
17426,7,6,5037.26,5,5,5,555,At Risk
17427,71,1,100.8,3,2,1,321,Others
17428,0,28,17256.85,5,5,5,555,At Risk
17429,127,3,524.92,2,4,3,243,At Risk
17430,32,2,265.76,4,3,2,432,At Risk
17431,312,1,403.3,1,2,2,122,Others
17432,17,2,365.76,4,3,2,432,At Risk
17433,87,1,303.16,2,2,2,222,Others
17434,1,7,2373.82,5,5,5,555,At Risk
17436,1,2,216.3,5,3,1,531,At Risk
17438,253,1,388.45,1,2,2,122,Others
17440,156,3,186.42,2,4,1,241,At Risk
17442,36,6,2248.56,3,5,5,355,At Risk
17443,219,1,534.24,1,2,3,123,Others
17444,147,3,2940.04,2,4,5,245,At Risk
17446,176,2,120.9,2,3,1,231,At Risk
17447,39,2,541.53,3,3,3,333,At Risk
17449,1,7,2519.21,5,5,5,555,At Risk
17450,7,46,194390.79,5,5,5,555,At Risk
17451,0,7,1721.4,5,5,4,554,At Risk
17453,17,2,486.72,4,3,2,432,At Risk
17454,191,4,517.53,1,4,3,143,Loyal Customers
17455,203,1,131.7,1,2,1,121,Others
17456,364,1,249.86,1,2,2,122,Others
17457,126,5,1737.7,2,4,4,244,At Risk
17458,14,1,316.5,4,2,2,422,Others
17459,42,2,657.3,3,3,3,333,At Risk
17460,93,6,622.43,2,5,3,253,At Risk
17461,22,3,735.82,4,4,3,443,At Risk
17462,59,2,675.69,3,3,3,333,At Risk
17463,15,5,1875.86,4,4,4,444,At Risk
17464,157,1,289.96,2,2,2,222,Others
17466,9,2,763.28,5,3,3,533,At Risk
17468,9,2,137,5,3,1,531,At Risk
17469,15,5,1870.97,4,4,4,444,At Risk
17470,44,5,1125.07,3,4,4,344,At Risk
17472,190,3,697.54,1,4,3,143,Loyal Customers
17475,78,1,194.37,2,2,1,221,Others
17480,77,1,511.82,2,2,3,223,Others
17481,3,4,1255.59,5,4,4,544,At Risk
17483,64,3,414.04,3,4,2,342,At Risk
17486,260,1,396.87,1,2,2,122,Others
17489,58,2,376.64,3,3,2,332,At Risk
17490,0,7,2092.32,5,5,5,555,At Risk
17491,0,10,3558.87,5,5,5,555,At Risk
17492,247,1,374.57,1,2,2,122,Others
17495,7,2,497.56,5,3,3,533,At Risk
17496,358,1,271.05,1,2,2,122,Others
17498,75,1,272.22,2,2,2,222,Others
17499,289,1,622.88,1,2,3,123,Others
17500,16,3,1138,4,4,4,444,At Risk
17501,220,2,288.6,1,3,2,132,Loyal Customers
17502,8,4,689.1,5,4,3,543,At Risk
17503,2,2,558.96,5,3,3,533,At Risk
17504,205,9,2997.03,1,5,5,155,Loyal Customers
17505,161,2,1145.84,2,3,4,234,At Risk
17506,75,1,302.2,2,2,2,222,Others
17507,261,2,605.58,1,3,3,133,Loyal Customers
17508,280,1,387.31,1,2,2,122,Others
17509,57,8,6083.64,3,5,5,355,At Risk
17510,24,1,308.48,4,2,2,422,Others
17511,2,31,91062.38,5,5,5,555,At Risk
17512,28,10,2924.99,4,5,5,455,At Risk
17513,71,1,513.2,3,2,3,323,Others
17514,127,1,208.65,2,2,1,221,Others
17515,30,4,639.02,4,4,3,443,At Risk
17516,14,5,764.88,4,4,3,443,At Risk
17517,308,1,153.94,1,2,1,121,Others
17519,16,6,1844.02,4,5,4,454,At Risk
17520,53,1,546.81,3,2,3,323,Others
17521,29,3,723.21,4,4,3,443,At Risk
17522,1,5,1070.71,5,4,4,544,At Risk
17523,10,4,652.74,5,4,3,543,At Risk
17524,360,1,145,1,2,1,121,Others
17525,359,1,422.7,1,2,2,122,Others
17526,4,4,1195.9,5,4,4,544,At Risk
17527,53,4,939.37,3,4,4,344,At Risk
17528,0,8,3628.5,5,5,5,555,At Risk
17530,0,10,2367.12,5,5,5,555,At Risk
17531,189,1,296.7,1,2,2,122,Others
17534,53,1,223.36,3,2,1,321,Others
17535,279,1,164.4,1,2,1,121,Others
17536,176,1,76.5,2,2,1,221,Others
17537,29,2,887.67,4,3,3,433,At Risk
17538,25,1,98.42,4,2,1,421,Others
17540,24,2,578.9,4,3,3,433,At Risk
17542,269,1,170.75,1,2,1,121,Others
17545,42,3,642.32,3,4,3,343,At Risk
17548,233,1,103.3,1,2,1,121,Others
17549,23,2,148.86,4,3,1,431,At Risk
17550,196,3,267.16,1,4,2,142,Loyal Customers
17551,358,1,290.34,1,2,2,122,Others
17552,59,4,930.41,3,4,3,343,At Risk
17553,129,1,1487.6,2,2,4,224,Others
17554,0,5,1952.45,5,4,4,544,At Risk
17555,19,2,480.31,4,3,2,432,At Risk
17556,205,1,157.9,1,2,1,121,Others
17557,13,3,541.46,4,4,3,443,At Risk
17560,94,4,854.95,2,4,3,243,At Risk
17561,18,1,165.12,4,2,1,421,Others
17562,13,7,1122.38,4,5,4,454,At Risk
17564,23,3,454.01,4,4,2,442,At Risk
17566,7,2,869.77,5,3,3,533,At Risk
17567,6,8,4331.48,5,5,5,555,At Risk
17569,331,1,344.14,1,2,2,122,Others
17571,49,4,1425.67,3,4,4,344,At Risk
17572,70,4,226.75,3,4,1,341,At Risk
17573,28,3,380.6,4,4,2,442,At Risk
17574,242,1,185.65,1,2,1,121,Others
17576,7,19,3564.83,5,5,5,555,At Risk
17578,217,1,143.46,1,2,1,121,Others
17579,4,3,448.9,5,4,2,542,At Risk
17580,252,3,215.72,1,4,1,141,Loyal Customers
17581,0,25,11025.24,5,5,5,555,At Risk
17582,235,1,175.27,1,2,1,121,Others
17584,6,2,1242.3,5,3,4,534,At Risk
17585,108,4,1116.68,2,4,4,244,At Risk
17588,99,3,1240.2,2,4,4,244,At Risk
17589,59,4,2404.17,3,4,5,345,At Risk
17590,1,3,1468.02,5,4,4,544,At Risk
17591,72,7,2203.67,2,5,5,255,At Risk
17593,3,5,3923.86,5,4,5,545,At Risk
17594,84,2,993.18,2,3,4,234,At Risk
17595,11,2,386.69,5,3,2,532,At Risk
17596,22,7,2806.69,4,5,5,455,At Risk
17597,213,1,2044.37,1,2,4,124,Others
17600,17,1,161.67,4,2,1,421,Others
17601,238,1,116.01,1,2,1,121,Others
17602,1,6,5054.42,5,5,5,555,At Risk
17603,77,1,394.72,2,2,2,222,Others
17604,216,2,309.36,1,3,2,132,Loyal Customers
17608,32,2,191.99,4,3,1,431,At Risk
17609,40,5,1105.78,3,4,4,344,At Risk
17611,6,15,3961.12,5,5,5,555,At Risk
17612,52,6,2048.45,3,5,4,354,At Risk
17613,22,14,4544.55,4,5,5,455,At Risk
17614,56,1,386.32,3,2,2,322,Others
17615,129,3,329.6,2,4,2,242,At Risk
17616,173,3,571.2,2,4,3,243,At Risk
17618,5,3,930.28,5,4,3,543,At Risk
17619,311,1,214.37,1,2,1,121,Others
17620,59,1,81.44,3,2,1,321,Others
17621,20,3,1379.9,4,4,4,444,At Risk
17623,32,1,527.05,4,2,3,423,Others
17624,14,2,843.48,4,3,3,433,At Risk
17625,17,4,2020.4,4,4,4,444,At Risk
17628,80,1,75.75,2,2,1,221,Others
17629,5,8,1814.12,5,5,4,554,At Risk
17630,169,2,503.6,2,3,3,233,At Risk
17631,1,3,528.33,5,4,3,543,At Risk
17633,30,4,1324.84,4,4,4,444,At Risk
17634,35,9,2358.59,3,5,5,355,At Risk
17636,18,1,285.56,4,2,2,422,Others
17637,30,2,547.06,4,3,3,433,At Risk
17639,275,1,108.5,1,2,1,121,Others
17640,86,1,621.66,2,2,3,223,Others
17642,119,2,712.29,2,3,3,233,At Risk
17643,372,1,101.55,1,2,1,121,Others
17644,0,11,2895.64,5,5,5,555,At Risk
17646,218,3,1008.39,1,4,4,144,Loyal Customers
17647,64,1,133.06,3,2,1,321,Others
17648,60,4,1797.5,3,4,4,344,At Risk
17649,137,1,868.49,2,2,3,223,Others
17650,20,1,166.08,4,2,1,421,Others
17651,11,10,3945,5,5,5,555,At Risk
17652,24,12,4867.72,4,5,5,455,At Risk
17653,36,4,1207.56,3,4,4,344,At Risk
17654,276,1,117.55,1,2,1,121,Others
17655,10,7,2638.94,5,5,5,555,At Risk
17656,72,5,1674.69,2,4,4,244,At Risk
17658,25,2,595.42,4,3,3,433,At Risk
17659,16,12,2999.46,4,5,5,455,At Risk
17660,140,1,178.75,2,2,1,221,Others
17663,25,7,1802.91,4,5,4,454,At Risk
17664,18,2,604.64,4,3,3,433,At Risk
17666,3,2,728.16,5,3,3,533,At Risk
17667,65,5,2055.51,3,4,5,345,At Risk
17668,0,2,347.75,5,3,2,532,At Risk
17669,42,7,3406.72,3,5,5,355,At Risk
17670,227,1,205.7,1,2,1,121,Others
17671,15,4,1572.71,4,4,4,444,At Risk
17672,49,2,3178.17,3,3,5,335,At Risk
17673,1,6,1594.97,5,5,4,554,At Risk
17674,73,2,551.04,2,3,3,233,At Risk
17675,0,31,20374.28,5,5,5,555,At Risk
17676,3,6,1371.18,5,5,4,554,At Risk
17677,1,30,16345.38,5,5,5,555,At Risk
17678,263,1,298.11,1,2,2,122,Others
17679,52,2,1992.11,3,3,4,334,At Risk
17680,23,1,184.4,4,2,1,421,Others
17682,9,6,2474.33,5,5,5,555,At Risk
17684,43,1,239.41,3,2,1,321,Others
17685,16,7,3155.83,4,5,5,455,At Risk
17686,6,7,5739.46,5,5,5,555,At Risk
17690,29,15,4726.8,4,5,5,455,At Risk
17691,357,2,290.4,1,3,2,132,Loyal Customers
17692,126,4,740.94,2,4,3,243,At Risk
17693,136,1,200.47,2,2,1,221,Others
17694,141,1,283.12,2,2,2,222,Others
17695,131,2,765.34,2,3,3,233,At Risk
17696,37,8,2285.71,3,5,5,355,At Risk
17697,235,1,338.95,1,2,2,122,Others
17698,260,1,154.95,1,2,1,121,Others
17700,16,4,2534.64,4,4,5,445,At Risk
17701,252,1,417.95,1,2,2,122,Others
17702,29,4,1824.37,4,4,4,444,At Risk
17703,34,3,798.74,3,4,3,343,At Risk
17704,168,2,885.19,2,3,3,233,At Risk
17705,2,9,1823.52,5,5,4,554,At Risk
17706,3,17,10504.49,5,5,5,555,At Risk
17707,184,2,152.4,1,3,1,131,Loyal Customers
17708,187,2,263.33,1,3,2,132,Loyal Customers
17709,169,1,137.45,2,2,1,221,Others
17711,10,2,385.1,5,3,2,532,At Risk
17712,44,1,522.91,3,2,3,323,Others
17714,320,1,153,1,2,1,121,Others
17715,200,1,326.4,1,2,2,122,Others
17716,22,11,5655.99,4,5,5,455,At Risk
17718,231,1,139.35,1,2,1,121,Others
17719,37,15,5396.04,3,5,5,355,At Risk
17720,25,4,1195.94,4,4,4,444,At Risk
17722,95,4,2424.04,2,4,5,245,At Risk
17723,126,6,3276.4,2,5,5,255,At Risk
17724,70,3,1033,3,4,4,344,At Risk
17725,15,11,3439.08,4,5,5,455,At Risk
17727,14,1,1060.25,4,2,4,424,Others
17728,3,3,2876.01,5,4,5,545,At Risk
17730,2,13,5298.48,5,5,5,555,At Risk
17731,78,4,1240.11,2,4,4,244,At Risk
17732,372,1,303.97,1,2,2,122,Others
17733,38,2,692.19,3,3,3,333,At Risk
17734,53,3,700.63,3,4,3,343,At Risk
17735,1,19,13110.02,5,5,5,555,At Risk
17736,8,3,377.44,5,4,2,542,At Risk
17737,8,2,168.24,5,3,1,531,At Risk
17738,18,4,1879.05,4,4,4,444,At Risk
17739,11,7,2791.35,5,5,5,555,At Risk
17742,112,2,355.11,2,3,2,232,At Risk
17744,3,6,2322.4,5,5,5,555,At Risk
17746,239,1,110.25,1,2,1,121,Others
17747,112,1,71.4,2,2,1,221,Others
17749,177,2,674.52,2,3,3,233,At Risk
17750,4,9,1710.45,5,5,4,554,At Risk
17752,358,1,80.64,1,2,1,121,Others
17754,0,5,1664.65,5,4,4,544,At Risk
17757,0,30,5593.39,5,5,5,555,At Risk
17758,18,8,3408.2,4,5,5,455,At Risk
17759,16,3,819.96,4,4,3,443,At Risk
17760,21,2,287.59,4,3,2,432,At Risk
17761,32,1,712.78,4,2,3,423,Others
17763,262,1,15,1,2,1,121,Others
17764,50,2,772.55,3,3,3,333,At Risk
17765,158,3,367.63,2,4,2,242,At Risk
17767,14,1,271.2,4,2,2,422,Others
17768,7,3,2081.9,5,4,5,545,At Risk
17769,12,10,3957.43,5,5,5,555,At Risk
17770,198,5,1143.27,1,4,4,144,Loyal Customers
17771,56,2,245.81,3,3,1,331,At Risk
17772,10,2,173.45,5,3,1,531,At Risk
17774,96,4,1213.73,2,4,4,244,At Risk
17775,254,1,56.4,1,2,1,121,Others
17777,24,3,647.56,4,4,3,443,At Risk
17779,20,3,650.32,4,4,3,443,At Risk
17781,158,2,188.02,2,3,1,231,At Risk
17783,71,2,283.47,3,3,2,332,At Risk
17785,52,1,131.94,3,2,1,321,Others
17786,84,2,266.85,2,3,2,232,At Risk
17787,152,4,1817.54,2,4,4,244,At Risk
17788,73,2,1117.9,2,3,4,234,At Risk
17789,280,1,225.9,1,2,1,121,Others
17790,26,14,1964.3,4,5,4,454,At Risk
17791,29,1,106.1,4,2,1,421,Others
17793,24,1,300.34,4,2,2,422,Others
17795,179,2,342.83,1,3,2,132,Loyal Customers
17796,39,4,690,3,4,3,343,At Risk
17797,21,3,780.43,4,4,3,443,At Risk
17799,21,10,3039.17,4,5,5,455,At Risk
17800,36,9,1187.21,3,5,4,354,At Risk
17802,81,3,1285.04,2,4,4,244,At Risk
17805,73,1,512.31,2,2,3,223,Others
17806,10,1,546.04,5,2,3,523,Others
17809,15,12,5411.91,4,5,5,455,At Risk
17811,3,39,7761.82,5,5,5,555,At Risk
17812,12,4,699.81,5,4,3,543,At Risk
17813,13,5,1698.07,4,4,4,444,At Risk
17816,36,4,36.56,3,4,1,341,At Risk
17817,3,3,387.68,5,4,2,542,At Risk
17819,71,7,3704.87,3,5,5,355,At Risk
17824,50,1,298.4,3,2,2,322,Others
17827,4,5,1987.33,5,4,4,544,At Risk
17828,22,4,1820.09,4,4,4,444,At Risk
17829,298,1,889.24,1,2,3,123,Others
17830,1,3,398.7,5,4,2,542,At Risk
17831,32,1,35.4,4,2,1,421,Others
17832,49,1,155.37,3,2,1,321,Others
17835,2,3,342.24,5,4,2,542,At Risk
17836,46,1,110.21,3,2,1,321,Others
17837,41,8,1541.23,3,5,4,354,At Risk
17838,26,5,2720.8,4,4,5,445,At Risk
17839,41,1,318.15,3,2,2,322,Others
17841,1,124,40519.84,5,5,5,555,At Risk
17843,302,1,205.48,1,2,1,121,Others
17844,106,1,51.56,2,2,1,221,Others
17846,84,1,2033.1,2,2,4,224,Others
17848,80,9,901.2,2,5,3,253,At Risk
17849,217,4,605.8,1,4,3,143,Loyal Customers
17850,371,34,5391.21,1,5,5,155,Loyal Customers
17852,11,2,114.34,5,3,1,531,At Risk
17854,184,2,311.26,1,3,2,132,Loyal Customers
17855,372,1,208.97,1,2,1,121,Others
17856,1,4,1418.03,5,4,4,544,At Risk
17857,3,23,26879.04,5,5,5,555,At Risk
17858,5,12,5140.66,5,5,5,555,At Risk
17859,304,1,141.92,1,2,1,121,Others
17860,368,1,226.45,1,2,1,121,Others
17861,2,8,2097.88,5,5,5,555,At Risk
17862,323,1,330.9,1,2,2,122,Others
17863,58,6,3160,3,5,5,355,At Risk
17864,12,3,554.85,5,4,3,543,At Risk
17865,30,20,10526.32,4,5,5,455,At Risk
17866,142,1,329.65,2,2,2,222,Others
17867,29,6,1157.87,4,5,4,454,At Risk
17869,106,5,428.18,2,4,2,242,At Risk
17870,1,12,1865.89,5,5,4,554,At Risk
17871,204,1,155.9,1,2,1,121,Others
17873,79,5,1848.96,2,4,4,244,At Risk
17874,184,6,683.46,1,5,3,153,Loyal Customers
17877,169,1,237.61,2,2,1,221,Others
17878,43,1,379.45,3,2,2,322,Others
17879,173,1,178.52,2,2,1,221,Others
17880,364,1,458.92,1,2,2,122,Others
17881,303,1,133.35,1,2,1,121,Others
17883,2,4,664.34,5,4,3,543,At Risk
17884,3,4,695.07,5,4,3,543,At Risk
17885,11,1,156.34,5,2,1,521,Others
17886,31,3,869.28,4,4,3,443,At Risk
17887,128,1,111.35,2,2,1,221,Others
17888,20,8,716,4,5,3,453,At Risk
17889,211,2,201.37,1,3,1,131,Loyal Customers
17890,322,2,586.89,1,3,3,133,Loyal Customers
17891,161,1,203.86,2,2,1,221,Others
17892,55,3,244.1,3,4,1,341,At Risk
17893,224,1,107.21,1,2,1,121,Others
17894,71,8,1118.96,3,5,4,354,At Risk
17895,43,1,95.45,3,2,1,321,Others
17896,22,1,256.32,4,2,2,422,Others
17897,172,3,541.81,2,4,3,243,At Risk
17898,84,2,152.06,2,3,1,231,At Risk
17899,158,1,154.55,2,2,1,221,Others
17900,189,2,112.2,1,3,1,131,Loyal Customers
17901,28,1,110.38,4,2,1,421,Others
17904,20,1,181.07,4,2,1,421,Others
17905,70,4,798.99,3,4,3,343,At Risk
